region,epiweek,week_end_date,wILI,confirmed_cases,uci_beds,death,recovered,hosp_rate,hospitalization,cli_er_visit,ili_er_visit,negative_cases,people_tested,emergency_facility_reporting,num_provider,kinsa_cases,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,historical_endogeneous
Region 8,30,2020-07-25,0.606997,9213.0,594.0,169.0,341776.0,2.3899999999999998e-05,954.4616318,2.7,0.7,188478.0,238094.0,169.0,193.0,0.387188476,4236.0,7056.0,31490.0,2123.0,-40094.0,3445.0,11905.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606997
Region 9,48,2019-11-30,2.84485,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,152.0,205.0,3.029331786,0.0,0.0,0.0,0.0,0.0,0.0,2269.4416260000003,6280.98683,6030.5629770000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84485
Region 9,49,2019-12-07,2.77241,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,151.0,210.0,3.590298218,0.0,0.0,0.0,0.0,0.0,0.0,2275.9951730000002,6312.227181,6060.128299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77241
Region 9,50,2019-12-14,2.77256,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,151.0,208.0,4.035988808,0.0,0.0,0.0,0.0,0.0,0.0,2282.937026,6217.857854999999,5960.4514420000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77256
Region 9,51,2019-12-21,3.16129,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,149.0,204.0,4.497477505,0.0,0.0,0.0,0.0,0.0,0.0,2309.794898,6198.881476,5937.283393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16129
Region 9,52,2019-12-28,4.55167,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0,0.0,0.0,153.0,206.0,4.955788136000001,0.0,0.0,0.0,0.0,0.0,0.0,2343.489286,6211.749479,5972.399894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55167
Region 9,1,2020-01-04,4.5765199999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,151.0,216.0,5.769920383,0.0,0.0,0.0,0.0,0.0,0.0,2265.455,6295.275011,6055.293109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5765199999999995
Region 9,2,2020-01-11,3.81505,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.3,0.0,0.0,154.0,216.0,5.920449905,0.0,0.0,0.0,0.0,0.0,0.0,2044.33,6449.929981,6197.821722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81505
Region 9,3,2020-01-18,4.10778,1.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,0.0,0.0,154.0,211.0,5.9083937120000005,0.0,0.0,0.0,0.0,0.0,0.0,2364.09,6499.669283,6237.520233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10778
Region 9,4,2020-01-25,4.66256,3.0,0.0,0.0,0.0,0.0,0.0,2.6,2.8,0.0,0.0,154.0,214.0,5.778801103999999,0.0,0.0,0.0,0.0,0.0,0.0,2321.87,5651.6419,5362.3903,4791.3141,4541.8044,5172.0331,4964.0102,5642.1758,5425.8462,7625.0429,7335.2282,4174.4164,3999.033,5288.2194,5071.6546,6159.3191,5937.0702,9728.4781,9321.7958,6642.9756,6414.3319,6504.0233,6236.945,5121.7379,4935.4724,6223.378000000001,5984.5141,4.66256
Region 9,5,2020-02-01,4.694380000000001,3.0,0.0,0.0,0.0,0.0,0.0,2.7,2.9,0.0,0.0,153.0,215.0,5.713555303,0.0,0.0,0.0,0.0,0.0,0.0,2331.53,6085.0232,5798.2751,5210.2614,5003.5987,5632.3942,5442.2847,6177.7503,5962.4499,7862.6878,7503.8469,4564.5368,4417.0834,5787.4269,5587.0063,6730.6614,6495.6272,9685.7755,9122.4222,7249.2113,7022.6921,7066.4275,6798.9096,5668.0699,5503.0349,6532.3565,6280.9706,4.694380000000001
Region 9,6,2020-02-08,4.74589,1.0,0.0,0.0,0.0,0.0,0.0,2.6,2.8,0.0,0.0,152.0,211.0,5.528401893,0.0,0.0,0.0,0.0,0.0,0.0,2497.8,6288.9575,6183.0989,5466.6872,5369.3482,5949.3523,5875.5359,6367.8544,6272.5005,8166.8336,7954.4304,4802.8137,4733.8442,6042.4386,5958.0685,6907.7568,6810.0714,10256.811,9915.943000000001,7359.4215,7262.4805,7321.2897,7203.5638,5819.5645,5748.0062,6866.4062,6757.6948,4.74589
Region 9,7,2020-02-15,4.41704,2.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,0.0,0.0,152.0,211.0,6.673097512999999,500.0,413.0,1809.0,359.0,-110.0,-32.0,2579.35,6796.4282,6552.6524,5663.5128,5410.9235,6276.1612,6046.8761,6919.6002,6705.3382,9294.3142,9188.0667,5067.0193,4852.1274,6505.0089,6302.5205,7611.2089,7431.1745,11306.6859,11199.2419,8193.5433,8104.6986,7911.2787,7656.6416,6369.6939,6183.9275,7514.014,7303.5639,4.41704
Region 9,8,2020-02-22,4.2914,19.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,153.0,213.0,6.673097512999999,3258.0,1874.0,11757.0,1145.0,-3399.0,395.0,2575.28,7377.8598,7052.9934,6155.948,5762.8894,6671.7021,6348.3761,7361.465,7077.2138,10276.7339,10230.4326,5354.8001,5012.1272,6901.6607,6623.1303,8117.8517,7899.1977,12866.2315,12992.0412,8875.146,8770.5847,8389.4269,8004.7948,6787.8058,6485.3215,8204.0262,7958.0076,4.2914
Region 9,9,2020-02-29,3.91108,78.0,0.0,0.0,0.0,0.0,2.0,2.1,2.1,17.0,36.0,154.0,208.0,5.848112747,3824.0,2902.0,8744.0,2296.0,1226.0,-404.0,2538.91,6798.1051,6475.7113,5975.5094,5577.5165,6493.7859,6158.4797,6953.3587,6655.883000000001,8639.2586,8286.7311,5308.4493,4955.2732,6574.8977,6280.1408,7467.6696,7197.4382,10633.3169,10107.6877,7913.5724,7630.5028,7968.1353,7563.9643,6361.8972,6015.7778,7403.6647,7098.7085,3.91108
Region 9,10,2020-03-07,3.63154,307.0,0.0,5.0,0.0,1.58e-06,20.0,2.5,2.5,685.0,894.0,153.0,190.0,5.123256617,4481.0,4717.0,6668.0,1824.0,1095.0,-312.0,2311.61,6506.3865,6142.6438,5912.4547,5465.3445,6205.9321,5824.598000000001,6677.6177,6314.0351,8056.0697,7609.4727,5180.955,4789.7088,6318.3319,5958.9205,7201.6293,6863.8694,9724.1874,9060.244,7568.311,7212.4537,7695.509,7223.3888,6183.3259,5784.3903,7005.691999999999,6627.0243,3.63154
Region 9,11,2020-03-14,3.9466,1399.0,0.0,25.0,0.0,6.34e-06,102.0,3.5,3.2,12668.0,13891.0,155.0,186.0,5.379839667000001,1783.0,7702.0,3920.0,-952.0,-1122.0,647.0,1547.79,4031.3716,3605.8007,3650.9346,3225.0367,3902.5514,3524.4667,4192.2488,3784.1986,5116.485,4623.6159,3196.1173,2825.6352,3999.5191,3618.0376,4541.9062,4149.1445,6140.1269,5459.3449,4573.0358,4144.7737,4682.8915,4194.8898,3737.0656,3330.7982,4506.7374,4094.8548,3.9466
Region 9,12,2020-03-21,4.49072,5264.0,610.0,111.0,0.0,1.74e-05,1292.0,5.8,4.6,22032.0,26662.0,152.0,181.0,4.598603195,-13117.0,5918.0,-4970.0,-9188.0,-15039.0,5075.0,1163.77,2106.2359,1828.8084,2010.5574,1730.2088,2102.6822,1842.8283,2214.877,1949.2589,2279.4383,1979.9904,1920.0766,1666.2878,2184.1517,1921.2281,2308.8487,2040.6682,2307.7165,1922.5552,2311.2288,2032.34,2446.8464,2125.3114,2093.2301,1823.9523,2148.3225,1881.9387,4.49072
Region 9,13,2020-03-28,3.41824,10496.0,5163.0,257.0,0.0,2.9299999999999997e-05,2108.0,5.8,3.9,105334.0,114984.0,151.0,179.0,2.08538405,-23646.0,-7964.0,-10285.0,-16596.0,-22975.0,7333.0,1135.07,1202.0902,988.0907,1120.9389,908.8191,1216.3302,1006.0437,1296.8759,1079.766,1228.5907,1014.4769,1173.7758,967.1917,1288.7436,1070.4721,1306.2039,1090.8881,1071.7743,848.9225,1290.9495,1074.1344,1356.9107,1111.9691,1243.1769,1030.4836,1185.4911,980.5451,3.41824
Region 9,14,2020-04-04,2.53073,10961.0,8255.0,444.0,0.0,3.09e-05,4952.5,5.5,3.3,69392.0,80313.0,151.0,175.0,1.111519895,-23228.0,-7362.0,-10725.0,-17767.0,-24542.0,7337.0,1112.46,1215.1813,962.6062,1151.3584,903.6986,1231.5281,990.9684,1295.195,1054.122,1194.6519,972.1784,1201.1521,962.1863,1303.6712,1055.6833,1296.482,1060.266,1027.2573,801.1639,1290.1586,1052.0782,1374.1712,1098.4286,1264.8348,1022.2782,1172.1212,948.3815,2.53073
Region 9,15,2020-04-11,1.95495,10640.0,11692.0,575.0,2172.0,3.17e-05,3067.75,4.7,2.4,93526.0,104126.0,151.0,175.0,0.7373841590000001,-21378.0,-7671.0,-15265.0,-18868.0,-26018.0,7908.0,1220.96,1051.5145,804.5141,971.7956,732.3193,1048.6284,816.1175,1119.8664,886.6281,1055.7865,840.0092,1019.303,786.1965,1116.4341,876.5147,1124.3436,894.5702,904.9084,690.6093,1110.7253,882.4841,1168.0147,903.2805,1079.4134,843.3814,1021.8159,803.4774,1.95495
Region 9,16,2020-04-18,1.5740299999999998,14235.0,12603.0,729.0,8509.0,2.9299999999999997e-05,3796.125,3.7,1.7,249641.0,264289.0,153.0,179.0,0.637179642,-21934.0,-7732.0,-11120.0,-16572.0,-24570.0,7352.0,1356.81,919.8437,609.1902,878.0295,568.9738,942.6818,633.3147,999.6137,692.1784,939.0055,663.5959,920.3064,612.0339,1000.6689,679.8612,1000.2260000000001,700.5476,812.8605,548.8327,1002.7838,710.2439999999999,1046.8893,713.5995,972.1452,664.9748,911.7452,623.7942,1.5740299999999998
Region 9,17,2020-04-25,1.3086799999999998,14098.0,12473.0,654.0,10940.0,1.9e-05,3350.4375,3.4,1.5,189574.0,203490.0,154.0,173.0,0.625805403,-21787.0,-5610.0,-7694.0,-15078.0,-23609.0,7034.0,1476.53,1251.4372,893.2522,1160.8823,784.1379,1270.0112,896.1256,1347.0749,974.2137,1265.5516,926.528,1224.566,851.566,1347.4453,958.8211,1353.0823,986.1857,1083.5342,761.7094,1331.3201,973.9960000000001,1390.3835,981.2653,1292.6006,918.4782,1233.5484,883.3053,1.3086799999999998
Region 9,18,2020-05-02,1.21064,16323.0,11838.0,744.0,14131.0,2.14e-05,3396.28125,3.1,1.3,249653.0,265330.0,153.0,172.0,0.5024667620000001,-19134.0,-3296.0,-5485.0,-13308.0,-22787.0,6042.0,1618.47,1420.4338,995.7993,1329.0437,863.3096,1442.2535,979.2595,1523.2708,1059.6278,1436.0431,1012.9409,1392.7858,929.0852,1535.3709,1052.5991,1531.6891,1075.8364,1231.0181,833.3951,1502.4765,1056.4408,1567.0402,1062.6247,1465.9648,1002.0234,1402.8337,967.445,1.21064
Region 9,19,2020-05-09,1.0706,15544.0,12289.0,708.0,22627.0,2.14e-05,3612.359375,2.7,1.1,309572.0,325109.0,155.0,174.0,0.569536878,-17013.0,-365.0,-2553.0,-11981.0,-21169.0,6028.0,1303.73,1652.6433,1190.7927,1519.3434,986.0138,1659.8901,1138.3781,1776.3429999999998,1260.3,1725.7884,1242.9592,1598.7081,1069.038,1766.4592,1228.123,1806.0768,1294.0776,1491.2781,1028.2448,1765.4199,1267.2994,1829.8154,1260.8137,1700.9901,1176.2249,1649.7844,1154.3334,1.0706
Region 9,20,2020-05-16,1.0917,17250.0,12114.0,659.0,28674.0,1.82e-05,3392.320313,2.6,1.0,385953.0,403233.0,153.0,170.0,0.17635530600000002,-17084.0,-1189.0,-3275.0,-11951.0,-19849.0,5796.0,2020.11,1677.8215,1218.0449,1541.7647,978.6921,1691.256,1145.3596,1795.047,1259.6179,1766.93,1265.5796,1611.6,1056.3203,1782.9202,1223.2153,1830.1876,1300.0679,1564.5032,1072.3226,1814.7027,1292.404,1863.6813,1266.5066,1724.4781,1174.0538,1680.3475,1163.5048,1.0917
Region 9,21,2020-05-23,1.09538,21250.0,12535.0,587.0,33409.0,1.9e-05,3395.3398439999996,2.5,1.2,421170.0,441432.0,151.0,164.0,0.481056091,-15027.0,-224.0,1121.0,-10345.0,-18842.0,5424.0,2100.83,2115.6618,1541.0049,1918.4123,1189.195,2111.173,1399.2305,2272.2351,1566.579,2314.3018,1643.6569,1989.1106,1273.8853,2229.8129,1498.9505,2338.4831,1635.1652,2083.7672,1418.1689999999999,2348.5941,1655.8892,2366.5584,1578.0933,2164.495,1446.2961,2150.0984,1463.888,1.09538
Region 9,22,2020-05-30,1.12017,26284.0,12337.0,566.0,38950.0,2.3e-05,3794.330078,2.5,1.0,481244.0,507543.0,154.0,160.0,0.46872457799999995,-13791.0,582.0,6868.0,-10105.0,-20023.0,5346.0,2149.18,2141.4448,1567.5403,1912.2164,1166.9851,2123.009,1387.9242,2310.9824,1572.8237,2406.4579,1692.9697,1985.5141,1251.3139999999999,2240.4788,1487.0861,2380.0164,1644.9028,2217.9345,1494.9214,2399.4728,1672.8985,2357.1385,1550.5147,2177.2552,1434.0987,2210.8024,1488.6353,1.12017
Region 9,23,2020-06-06,0.957205,32041.0,12686.0,586.0,44889.0,2.61e-05,3424.334961,2.8,1.0,475833.0,505953.0,153.0,160.0,0.482237673,-11832.0,1555.0,3983.0,-8703.0,-15857.0,4637.0,2369.71,2414.1192,1763.9737,2194.198,1308.6351,2400.4007,1537.4605,2586.8985,1731.1469,2733.6584,1892.7178,2238.6095,1378.2338,2510.3667,1636.3222,2698.8927,1836.3887,2579.2205,1711.7233,2720.9751,1866.1453,2697.7893,1741.4108,2480.0015,1603.3522,2492.9532,1649.1699,0.957205
Region 9,24,2020-06-13,1.0419100000000001,41830.0,13271.0,603.0,51673.0,2.22e-05,3545.8325200000004,3.9,1.3,579994.0,620985.0,154.0,154.0,0.54125695,-10376.0,1085.0,8770.0,-7250.0,-15523.0,4235.0,2478.52,2838.6981,2108.1749,2595.9895,1541.7816,2794.9793,1779.8289,3026.3573,2010.3865,3274.7214,2266.3942,2570.9547,1567.6674,2928.3329,1898.1058,3175.3239,2156.8728,3223.6559,2147.124,3257.4716,2233.6371,3213.151,2061.1952,2918.8369,1878.0339,2939.0255,1937.3952,1.0419100000000001
Region 9,25,2020-06-20,1.16343,59976.0,15240.0,698.0,60516.0,2.3800000000000003e-05,4931.58374,5.3,1.6,681165.0,741950.0,153.0,149.0,0.294399648,-9302.0,1633.0,12814.0,-6359.0,-15526.0,3861.0,2503.61,2847.8033,2070.9083,2607.4322,1482.1836,2830.9874,1737.9114,3004.3106,1925.4834,3328.7484,2231.2525,2564.4611,1500.9676,2917.3637,1819.5729999999999,3181.2357,2091.9888,3355.2313,2166.2452,3255.1444,2160.4994,3224.9032,1994.0154,2919.2789,1808.2683,2973.7296,1893.6545,1.16343
Region 9,26,2020-06-27,1.43462,83458.0,18696.0,697.0,73706.0,3.570000000000001e-05,6019.70813,7.2,2.1,742992.0,823685.0,153.0,151.0,0.34173653,-9599.0,738.0,11889.0,-6657.0,-16202.0,3944.0,2487.89,2857.4246,2092.2006,2640.631,1476.0025,2839.8229,1723.2469,2984.6293,1885.8585,3334.7259,2203.6858,2567.9801,1477.1435,2907.8641,1792.2815,3172.7628,2057.7826,3447.5802,2205.9237,3247.2113,2125.592,3268.7093,1989.1969,2906.9626,1773.1336,2988.3488,1879.3433,1.43462
Region 9,27,2020-07-04,1.5650600000000001,85470.0,21445.0,1040.0,95101.0,4.7499999999999996e-05,6730.645935,8.9,2.3,771674.0,857270.0,154.0,145.0,0.43000793600000004,-7835.0,3131.0,15000.0,-6426.0,-18650.0,4202.0,2500.28,2680.656,1916.4611,2539.6124,1375.6733,2649.026,1547.1753,2810.4372,1709.9351,3141.6279999999997,2007.6595,2417.9935,1338.868,2753.026,1637.0108,2976.0341,1861.6709,3270.8068,2047.8269,3053.8115,1941.9645,3090.313,1823.0407,2772.8152,1640.0488,2801.0465,1694.6851,1.5650600000000001
Region 9,28,2020-07-11,1.54151,92200.0,22937.0,1283.0,119142.0,5.6999999999999996e-05,7300.677032,8.9,2.0,929056.0,1021049.0,155.0,148.0,0.460911985,-9107.0,501.0,11999.0,-6796.0,-17180.0,4202.0,2495.69,2650.9077,1915.3235,2568.5869,1374.0526,2630.1455,1525.1579,2750.8729,1664.2571,3062.0732,1942.9079,2392.0881,1308.6655,2682.3682,1583.9742,2915.1192,1815.1413,3298.9774,2049.0892,2957.3241,1855.0473,3149.8739,1846.8886,2684.3014,1563.148,2781.7525,1677.7475,1.54151
Region 9,29,2020-07-18,1.45753,96242.0,23797.0,1384.0,141760.0,6.02e-05,7785.161484,8.1,1.9,917587.0,1013739.0,155.0,145.0,0.46713148,-9675.0,206.0,13092.0,-7333.0,-16983.0,4256.0,2534.74,2540.9377,1803.7758,2400.9995,1234.0242,2505.8977,1399.8737,2663.4087,1559.7453,2966.1268,1833.1625,2270.6836,1196.1563,2582.7149,1475.4441,2813.5045,1698.0368,3141.9975,1890.28,2830.6456,1713.2942,3027.0468,1716.3645,2553.6414,1433.0586,2678.7912,1566.1634,1.45753
Region 9,30,2020-07-25,1.3158100000000001,80358.0,23197.0,1449.0,161522.0,6.890000000000001e-05,9275.419258,6.7,1.4,895253.0,974202.0,153.0,161.0,0.561037797,-9682.0,-780.0,13837.0,-7404.0,-17177.0,4200.0,2607.46,2594.404,1871.7408,2470.2777,1256.047,2584.0897,1429.7846,2728.9239,1585.9196,3050.8526,1870.7832,2304.2588,1200.4045,2677.2777,1516.0992,2880.9684,1723.4325,3235.0877,1932.9993,2924.4211,1759.674,3140.1045,1764.6759,2640.0726,1468.2134,2740.1820000000002,1587.1555,1.3158100000000001
Region 10,48,2019-11-30,2.76215,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,197.0,183.0,2.752802951,0.0,0.0,0.0,0.0,0.0,0.0,3082.770158,3535.4997049999997,3385.053985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76215
Region 10,49,2019-12-07,3.3441699999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,198.0,180.0,3.212535041,0.0,0.0,0.0,0.0,0.0,0.0,3094.8676379999997,3557.2228119999995,3405.8812369999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3441699999999996
Region 10,50,2019-12-14,4.4852300000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,197.0,180.0,3.590668065,0.0,0.0,0.0,0.0,0.0,0.0,3114.849184,3494.605782,3341.975817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4852300000000005
Region 10,51,2019-12-21,5.75694,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,0.0,0.0,200.0,176.0,3.9762166210000003,0.0,0.0,0.0,0.0,0.0,0.0,3157.504286,3496.0534409999996,3342.412758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75694
Region 10,52,2019-12-28,7.205839999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.9,0.0,0.0,200.0,169.0,4.34443333,0.0,0.0,0.0,0.0,0.0,0.0,3204.6275,3494.7731350000004,3350.4200920000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.205839999999999
Region 10,1,2020-01-04,5.70858,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,0.0,0.0,201.0,175.0,4.877308296,0.0,0.0,0.0,0.0,0.0,0.0,3088.3625,3556.6143880000004,3409.7580789999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70858
Region 10,2,2020-01-11,4.09724,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,0.0,0.0,202.0,179.0,4.946022586000001,0.0,0.0,0.0,0.0,0.0,0.0,2698.35,3613.728675,3459.875925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09724
Region 10,3,2020-01-18,3.58253,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,199.0,178.0,4.88952316,0.0,0.0,0.0,0.0,0.0,0.0,3220.83,3687.56145,3530.84475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58253
Region 10,4,2020-01-25,3.8196,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,199.0,177.0,4.879409518,0.0,0.0,0.0,0.0,0.0,0.0,3179.55,3118.9036,2958.5433,3179.9944,3023.0159,2847.2857,2723.9756,3143.1631,3034.0541,4320.5493,4180.2797,2605.956,2506.9497,2943.6831,2834.022,3417.8412,3298.6846,4395.189,4252.362,4362.5534,4193.7273,2422.8651,2307.5537,3286.4509,3172.822,3231.4729,3117.9927,3.8196
Region 10,5,2020-02-01,3.89226,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.8,0.0,0.0,201.0,177.0,4.885853438,0.0,0.0,0.0,0.0,0.0,0.0,3254.72,3504.7394,3345.0344,3499.616,3356.6307,3198.0157,3091.1577,3568.4128,3466.6256,4799.5012,4653.1047,2922.9822,2838.0233,3339.0757,3240.5551,3834.6862,3723.1548,4918.8432,4763.1318,4808.2504,4647.0451,2683.0323,2578.845,3721.9067,3618.6579,3640.4112,3533.6367,3.89226
Region 10,6,2020-02-08,3.51263,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,0.0,0.0,199.0,178.0,4.785732779,0.0,0.0,0.0,0.0,0.0,0.0,3456.09,3487.0913,3398.4641,3551.1893,3469.1051,3231.1046,3162.3267,3498.8515,3439.7941,4698.263,4620.7573,2964.2561,2903.2193,3323.1214,3259.6655,3789.8199,3727.1769,4884.8375,4805.2509,4736.2335,4648.1666,2737.6668,2687.1893,3717.9367,3653.4096,3619.6841,3555.3218,3.51263
Region 10,7,2020-02-15,3.44896,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.5,0.0,0.0,204.0,176.0,5.289594035,497.0,126.0,404.0,218.0,-160.0,-5.0,3534.49,3927.6619,3765.7859999999996,3842.7507,3685.9867,3613.3891,3475.3432,3971.4432,3843.3801,5567.4866,5416.453,3275.1954,3139.7314,3739.1643,3601.3573,4288.7706,4154.7396,5678.1511,5522.8904,5520.9221,5365.328,3104.8245,3004.0201,4138.25,3989.4753,4113.6392,3973.8345,3.44896
Region 10,8,2020-02-22,3.59175,10.0,0.0,5.0,0.0,0.0,0.0,1.7,1.6,24.0,42.0,201.0,174.0,5.289594035,5367.0,2305.0,16051.0,2613.0,-2564.0,27.0,3524.16,3956.4144,3760.583,3841.8434,3626.3245,3659.9076,3474.2679,3976.5901,3819.2568,5632.2465,5455.6061,3167.7790000000005,2988.5033,3716.9491,3546.4492,4312.9749,4141.7003,5801.6823,5596.2202,5641.8346,5419.6601,3226.7941,3055.8649,4151.6081,3957.2813,4119.6482,3941.1442,3.59175
Region 10,9,2020-02-29,3.85846,105.0,0.0,22.0,0.0,0.0,0.0,1.9,1.7,1860.0,2102.0,202.0,176.0,4.607026032,6637.0,3353.0,9776.0,2979.0,2031.0,-553.0,3430.98,4130.5581,3956.6577,4235.9766,4002.0379,3886.5109,3695.2498,4215.7468,4055.4034,5532.4177,5372.4731,3534.348,3353.8241,3964.8071,3786.0696,4520.095,4339.2137,5646.9066,5495.6878,5636.1961,5422.2737,3238.792,3069.3749,4407.4881,4210.0421,4282.3743,4111.2014,3.85846
Region 10,10,2020-03-07,5.45059,535.0,0.0,24.0,0.0,3.1e-07,0.0,3.3,3.1,15713.0,16656.0,203.0,179.0,4.824649624,7874.0,6694.0,9864.0,2640.0,1589.0,-311.0,3163.33,3940.4839,3739.1348,4191.9773,3943.6948,3708.8782,3487.8505,4046.1252,3855.9205,5194.6164,4993.6339,3440.3377,3223.7991,3825.1117,3615.9176,4369.8292,4155.019,5233.5103,5039.2477,5247.7903,4984.5956,2844.3638,2668.4035,4245.0558,4019.1449,4100.4083,3896.1317,5.45059
Region 10,11,2020-03-14,5.70073,1204.0,0.0,63.0,0.0,1.55e-06,0.0,5.0,4.2,27971.0,29875.0,201.0,176.0,4.914532096,4593.0,9456.0,11149.0,682.0,-456.0,369.0,2408.46,2207.562,1989.885,2460.2699,2224.8411,2099.2731,1885.0685,2279.1338,2075.3036,2893.0908,2658.3512,1933.8093,1733.5439,2183.7413,1968.7047,2472.5838,2244.6814,2932.4727,2693.9116,2925.0241,2654.5062,1512.6232,1356.8389,2386.0841,2160.1792,2324.4469,2106.7441,5.70073
