region,week_end_date,historical_endogeneous,wILI
Region 9,2014-03-01,2.90276,2.90276
Region 10,2014-03-01,0.663587,0.663587
Region 1,2014-03-08,1.53377,1.53377
Region 2,2014-03-08,2.34059,2.34059
Region 3,2014-03-08,1.76977,1.76977
Region 4,2014-03-08,1.3450799999999998,1.3450799999999998
Region 5,2014-03-08,1.75243,1.75243
Region 6,2014-03-08,3.4372300000000005,3.4372300000000005
Region 7,2014-03-08,1.09709,1.09709
Region 8,2014-03-08,1.37325,1.37325
Region 9,2014-03-08,2.59216,2.59216
Region 10,2014-03-08,0.8281040000000001,0.8281040000000001
Region 1,2014-03-15,1.3577700000000001,1.3577700000000001
Region 2,2014-03-15,2.53132,2.53132
Region 3,2014-03-15,1.6104399999999999,1.6104399999999999
Region 4,2014-03-15,1.14658,1.14658
Region 5,2014-03-15,1.6457099999999998,1.6457099999999998
Region 6,2014-03-15,3.19107,3.19107
Region 7,2014-03-15,1.3694600000000001,1.3694600000000001
Region 8,2014-03-15,1.1248200000000002,1.1248200000000002
Region 9,2014-03-15,2.19768,2.19768
Region 10,2014-03-15,0.601935,0.601935
Region 1,2014-03-22,1.69082,1.69082
Region 2,2014-03-22,2.88815,2.88815
Region 3,2014-03-22,1.6613200000000001,1.6613200000000001
Region 4,2014-03-22,1.04407,1.04407
Region 5,2014-03-22,1.6167799999999999,1.6167799999999999
Region 6,2014-03-22,3.00339,3.00339
Region 7,2014-03-22,0.9891030000000001,0.9891030000000001
Region 8,2014-03-22,0.9953139999999999,0.9953139999999999
Region 9,2014-03-22,2.1987799999999997,2.1987799999999997
Region 10,2014-03-22,0.814837,0.814837
Region 1,2014-03-29,1.59596,1.59596
Region 2,2014-03-29,3.3610300000000004,3.3610300000000004
Region 3,2014-03-29,1.78393,1.78393
Region 4,2014-03-29,0.961299,0.961299
Region 5,2014-03-29,1.50233,1.50233
Region 6,2014-03-29,2.85576,2.85576
Region 7,2014-03-29,0.834714,0.834714
Region 8,2014-03-29,0.9066049999999999,0.9066049999999999
Region 9,2014-03-29,1.85634,1.85634
Region 10,2014-03-29,0.669393,0.669393
Region 1,2014-04-05,1.8248099999999998,1.8248099999999998
Region 2,2014-04-05,3.2789699999999997,3.2789699999999997
Region 3,2014-04-05,1.8955400000000002,1.8955400000000002
Region 4,2014-04-05,0.870891,0.870891
Region 5,2014-04-05,1.45804,1.45804
Region 6,2014-04-05,2.7703,2.7703
Region 7,2014-04-05,0.988517,0.988517
Region 8,2014-04-05,0.9379780000000001,0.9379780000000001
Region 9,2014-04-05,1.87645,1.87645
Region 10,2014-04-05,0.752904,0.752904
Region 1,2014-04-12,1.96088,1.96088
Region 2,2014-04-12,3.24824,3.24824
Region 3,2014-04-12,1.65647,1.65647
Region 4,2014-04-12,0.839411,0.839411
Region 5,2014-04-12,1.33854,1.33854
Region 6,2014-04-12,2.87728,2.87728
Region 7,2014-04-12,0.650163,0.650163
Region 8,2014-04-12,0.9035040000000001,0.9035040000000001
Region 9,2014-04-12,1.74535,1.74535
Region 10,2014-04-12,0.633137,0.633137
Region 1,2014-04-19,1.7346599999999999,1.7346599999999999
Region 2,2014-04-19,2.6455900000000003,2.6455900000000003
Region 3,2014-04-19,1.29142,1.29142
Region 4,2014-04-19,0.786355,0.786355
Region 5,2014-04-19,1.22855,1.22855
Region 6,2014-04-19,2.6125700000000003,2.6125700000000003
Region 7,2014-04-19,0.623494,0.623494
Region 8,2014-04-19,0.7958649999999999,0.7958649999999999
Region 9,2014-04-19,1.8188099999999998,1.8188099999999998
Region 10,2014-04-19,0.764785,0.764785
Region 1,2014-04-26,1.55579,1.55579
Region 2,2014-04-26,2.26093,2.26093
Region 3,2014-04-26,1.22479,1.22479
Region 4,2014-04-26,0.8309219999999999,0.8309219999999999
Region 5,2014-04-26,1.21509,1.21509
Region 6,2014-04-26,2.46958,2.46958
Region 7,2014-04-26,0.664668,0.664668
Region 8,2014-04-26,1.04149,1.04149
Region 9,2014-04-26,1.7245599999999999,1.7245599999999999
Region 10,2014-04-26,0.764892,0.764892
Region 1,2014-05-03,1.2523600000000001,1.2523600000000001
Region 2,2014-05-03,1.93125,1.93125
Region 3,2014-05-03,1.1067200000000001,1.1067200000000001
Region 4,2014-05-03,0.738279,0.738279
Region 5,2014-05-03,1.21623,1.21623
Region 6,2014-05-03,2.1299,2.1299
Region 7,2014-05-03,0.526637,0.526637
Region 8,2014-05-03,0.7923520000000001,0.7923520000000001
Region 9,2014-05-03,1.63584,1.63584
Region 10,2014-05-03,0.515472,0.515472
Region 1,2014-05-10,1.2903200000000001,1.2903200000000001
Region 2,2014-05-10,2.31498,2.31498
Region 3,2014-05-10,1.20115,1.20115
Region 4,2014-05-10,0.798053,0.798053
Region 5,2014-05-10,1.2569,1.2569
Region 6,2014-05-10,2.13556,2.13556
Region 7,2014-05-10,0.643012,0.643012
Region 8,2014-05-10,0.6296619999999999,0.6296619999999999
Region 9,2014-05-10,1.67282,1.67282
Region 10,2014-05-10,0.753909,0.753909
Region 1,2014-05-17,1.0337,1.0337
Region 2,2014-05-17,2.1187099999999996,2.1187099999999996
Region 3,2014-05-17,1.26516,1.26516
Region 4,2014-05-17,0.69315,0.69315
Region 5,2014-05-17,1.177,1.177
Region 6,2014-05-17,2.35974,2.35974
Region 7,2014-05-17,0.47847,0.47847
Region 8,2014-05-17,0.656589,0.656589
Region 9,2014-05-17,1.73996,1.73996
Region 10,2014-05-17,0.6439239999999999,0.6439239999999999
Region 1,2014-05-24,0.513504,0.513504
Region 2,2014-05-24,1.92708,1.92708
Region 3,2014-05-24,1.30065,1.30065
Region 4,2014-05-24,0.819168,0.819168
Region 5,2014-05-24,1.2187,1.2187
Region 6,2014-05-24,2.23412,2.23412
Region 7,2014-05-24,0.503571,0.503571
Region 8,2014-05-24,0.620827,0.620827
Region 9,2014-05-24,1.93795,1.93795
Region 10,2014-05-24,0.578593,0.578593
Region 1,2014-05-31,0.480187,0.480187
Region 2,2014-05-31,2.0679,2.0679
Region 3,2014-05-31,1.18371,1.18371
Region 4,2014-05-31,0.720762,0.720762
Region 5,2014-05-31,0.754199,0.754199
Region 6,2014-05-31,2.22923,2.22923
Region 7,2014-05-31,0.5099520000000001,0.5099520000000001
Region 8,2014-05-31,0.553812,0.553812
Region 9,2014-05-31,1.75837,1.75837
Region 10,2014-05-31,0.364697,0.364697
Region 1,2014-06-07,0.549795,0.549795
Region 2,2014-06-07,2.28772,2.28772
Region 3,2014-06-07,1.11592,1.11592
Region 4,2014-06-07,0.7530399999999999,0.7530399999999999
Region 5,2014-06-07,0.852767,0.852767
Region 6,2014-06-07,1.9779799999999998,1.9779799999999998
Region 7,2014-06-07,0.25283,0.25283
Region 8,2014-06-07,0.313055,0.313055
Region 9,2014-06-07,1.692,1.692
Region 10,2014-06-07,0.355279,0.355279
Region 1,2014-06-14,0.44509099999999996,0.44509099999999996
Region 2,2014-06-14,2.42802,2.42802
Region 3,2014-06-14,0.983726,0.983726
Region 4,2014-06-14,0.6833279999999999,0.6833279999999999
Region 5,2014-06-14,0.813025,0.813025
Region 6,2014-06-14,1.74785,1.74785
Region 7,2014-06-14,0.154496,0.154496
Region 8,2014-06-14,0.578178,0.578178
Region 9,2014-06-14,1.6618099999999998,1.6618099999999998
Region 10,2014-06-14,0.358122,0.358122
Region 1,2014-06-21,0.44075600000000004,0.44075600000000004
Region 2,2014-06-21,2.25842,2.25842
Region 3,2014-06-21,0.973807,0.973807
Region 4,2014-06-21,0.62098,0.62098
Region 5,2014-06-21,0.7619229999999999,0.7619229999999999
Region 6,2014-06-21,1.5435299999999998,1.5435299999999998
Region 7,2014-06-21,0.21684499999999998,0.21684499999999998
Region 8,2014-06-21,0.41578000000000004,0.41578000000000004
Region 9,2014-06-21,1.56216,1.56216
Region 10,2014-06-21,0.366764,0.366764
Region 1,2014-06-28,0.469904,0.469904
Region 2,2014-06-28,2.14216,2.14216
Region 3,2014-06-28,0.8859610000000001,0.8859610000000001
Region 4,2014-06-28,0.5658350000000001,0.5658350000000001
Region 5,2014-06-28,0.761998,0.761998
Region 6,2014-06-28,2.3115900000000003,2.3115900000000003
Region 7,2014-06-28,0.148706,0.148706
Region 8,2014-06-28,0.601304,0.601304
Region 9,2014-06-28,1.57548,1.57548
Region 10,2014-06-28,0.269915,0.269915
Region 1,2014-07-05,0.702276,0.702276
Region 2,2014-07-05,1.2183,1.2183
Region 3,2014-07-05,0.9403590000000001,0.9403590000000001
Region 4,2014-07-05,0.584482,0.584482
Region 5,2014-07-05,0.697358,0.697358
Region 6,2014-07-05,1.52067,1.52067
Region 7,2014-07-05,0.225714,0.225714
Region 8,2014-07-05,0.6530739999999999,0.6530739999999999
Region 9,2014-07-05,1.58372,1.58372
Region 10,2014-07-05,0.281227,0.281227
Region 1,2014-07-12,0.355917,0.355917
Region 2,2014-07-12,2.10032,2.10032
Region 3,2014-07-12,1.09684,1.09684
Region 4,2014-07-12,0.5131979999999999,0.5131979999999999
Region 5,2014-07-12,0.528833,0.528833
Region 6,2014-07-12,1.49204,1.49204
Region 7,2014-07-12,0.136949,0.136949
Region 8,2014-07-12,0.398048,0.398048
Region 9,2014-07-12,1.3291600000000001,1.3291600000000001
Region 10,2014-07-12,0.335847,0.335847
Region 1,2014-07-19,0.401355,0.401355
Region 2,2014-07-19,2.4807,2.4807
Region 3,2014-07-19,0.731122,0.731122
Region 4,2014-07-19,0.5145649999999999,0.5145649999999999
Region 5,2014-07-19,0.48722299999999996,0.48722299999999996
Region 6,2014-07-19,1.40095,1.40095
Region 7,2014-07-19,0.21372199999999997,0.21372199999999997
Region 8,2014-07-19,0.41348199999999996,0.41348199999999996
Region 9,2014-07-19,1.34247,1.34247
Region 10,2014-07-19,0.256796,0.256796
Region 1,2014-07-26,0.391262,0.391262
Region 2,2014-07-26,1.71497,1.71497
Region 3,2014-07-26,0.780306,0.780306
Region 4,2014-07-26,0.546305,0.546305
Region 5,2014-07-26,0.47765100000000005,0.47765100000000005
Region 6,2014-07-26,1.2542799999999998,1.2542799999999998
Region 7,2014-07-26,0.21794899999999998,0.21794899999999998
Region 8,2014-07-26,0.468005,0.468005
Region 9,2014-07-26,1.16051,1.16051
Region 10,2014-07-26,0.144182,0.144182
Region 1,2014-08-02,0.533088,0.533088
Region 2,2014-08-02,1.75775,1.75775
Region 3,2014-08-02,0.7954760000000001,0.7954760000000001
Region 4,2014-08-02,0.5141439999999999,0.5141439999999999
Region 5,2014-08-02,0.547902,0.547902
Region 6,2014-08-02,1.3340100000000001,1.3340100000000001
Region 7,2014-08-02,0.31362199999999996,0.31362199999999996
Region 8,2014-08-02,0.423257,0.423257
Region 9,2014-08-02,1.1291,1.1291
Region 10,2014-08-02,0.39313400000000004,0.39313400000000004
Region 1,2014-08-09,0.357373,0.357373
Region 2,2014-08-09,1.27839,1.27839
Region 3,2014-08-09,0.5907020000000001,0.5907020000000001
Region 4,2014-08-09,0.560621,0.560621
Region 5,2014-08-09,0.60005,0.60005
Region 6,2014-08-09,1.20459,1.20459
Region 7,2014-08-09,0.325167,0.325167
Region 8,2014-08-09,0.44393900000000003,0.44393900000000003
Region 9,2014-08-09,0.9647899999999999,0.9647899999999999
Region 10,2014-08-09,0.21828699999999998,0.21828699999999998
Region 1,2014-08-16,0.39934000000000003,0.39934000000000003
Region 2,2014-08-16,1.14079,1.14079
Region 3,2014-08-16,0.947829,0.947829
Region 4,2014-08-16,0.520256,0.520256
Region 5,2014-08-16,0.585832,0.585832
Region 6,2014-08-16,1.21144,1.21144
Region 7,2014-08-16,0.22262300000000002,0.22262300000000002
Region 8,2014-08-16,0.580092,0.580092
Region 9,2014-08-16,0.9830979999999999,0.9830979999999999
Region 10,2014-08-16,0.17977,0.17977
Region 1,2014-08-23,0.37084,0.37084
Region 2,2014-08-23,1.21291,1.21291
Region 3,2014-08-23,0.7270439999999999,0.7270439999999999
Region 4,2014-08-23,0.578199,0.578199
Region 5,2014-08-23,0.543032,0.543032
Region 6,2014-08-23,1.2382799999999998,1.2382799999999998
Region 7,2014-08-23,0.238344,0.238344
Region 8,2014-08-23,0.539453,0.539453
Region 9,2014-08-23,1.07318,1.07318
Region 10,2014-08-23,0.197823,0.197823
Region 1,2014-08-30,0.378678,0.378678
Region 2,2014-08-30,1.55421,1.55421
Region 3,2014-08-30,0.792145,0.792145
Region 4,2014-08-30,0.636997,0.636997
Region 5,2014-08-30,0.550582,0.550582
Region 6,2014-08-30,1.36612,1.36612
Region 7,2014-08-30,0.277064,0.277064
Region 8,2014-08-30,0.620358,0.620358
Region 9,2014-08-30,1.21635,1.21635
Region 10,2014-08-30,0.15474100000000002,0.15474100000000002
Region 1,2014-09-06,0.44377700000000003,0.44377700000000003
Region 2,2014-09-06,1.49242,1.49242
Region 3,2014-09-06,0.9117940000000001,0.9117940000000001
Region 4,2014-09-06,0.714489,0.714489
Region 5,2014-09-06,0.704256,0.704256
Region 6,2014-09-06,1.6837799999999998,1.6837799999999998
Region 7,2014-09-06,0.289342,0.289342
Region 8,2014-09-06,0.488969,0.488969
Region 9,2014-09-06,1.45951,1.45951
Region 10,2014-09-06,0.192155,0.192155
Region 1,2014-09-13,0.453362,0.453362
Region 2,2014-09-13,1.68177,1.68177
Region 3,2014-09-13,1.35921,1.35921
Region 4,2014-09-13,0.760687,0.760687
Region 5,2014-09-13,0.8707020000000001,0.8707020000000001
Region 6,2014-09-13,1.82467,1.82467
Region 7,2014-09-13,0.6391359999999999,0.6391359999999999
Region 8,2014-09-13,0.7318600000000001,0.7318600000000001
Region 9,2014-09-13,1.69385,1.69385
Region 10,2014-09-13,0.24564699999999998,0.24564699999999998
Region 1,2014-09-20,0.5321140000000001,0.5321140000000001
Region 2,2014-09-20,1.63851,1.63851
Region 3,2014-09-20,1.5295299999999998,1.5295299999999998
Region 4,2014-09-20,0.787284,0.787284
Region 5,2014-09-20,0.968542,0.968542
Region 6,2014-09-20,1.94603,1.94603
Region 7,2014-09-20,0.546197,0.546197
Region 8,2014-09-20,0.614969,0.614969
Region 9,2014-09-20,1.72977,1.72977
Region 10,2014-09-20,0.616897,0.616897
Region 1,2014-09-27,0.594496,0.594496
Region 2,2014-09-27,2.00253,2.00253
Region 3,2014-09-27,1.36316,1.36316
Region 4,2014-09-27,0.8711049999999999,0.8711049999999999
Region 5,2014-09-27,0.781532,0.781532
Region 6,2014-09-27,1.9127599999999998,1.9127599999999998
Region 7,2014-09-27,0.488454,0.488454
Region 8,2014-09-27,0.580802,0.580802
Region 9,2014-09-27,1.64848,1.64848
Region 10,2014-09-27,0.382256,0.382256
Region 1,2014-10-04,0.8306100000000001,0.8306100000000001
Region 2,2014-10-04,1.79583,1.79583
Region 3,2014-10-04,1.16226,1.16226
Region 4,2014-10-04,0.8289200000000001,0.8289200000000001
Region 5,2014-10-04,0.744546,0.744546
Region 6,2014-10-04,1.60474,1.60474
Region 7,2014-10-04,0.697022,0.697022
Region 8,2014-10-04,0.6358560000000001,0.6358560000000001
Region 9,2014-10-04,1.7931400000000002,1.7931400000000002
Region 10,2014-10-04,0.46365,0.46365
Region 1,2014-10-11,0.9111290000000001,0.9111290000000001
Region 2,2014-10-11,1.7044099999999998,1.7044099999999998
Region 3,2014-10-11,1.35853,1.35853
Region 4,2014-10-11,1.11516,1.11516
Region 5,2014-10-11,0.810322,0.810322
Region 6,2014-10-11,1.7971599999999999,1.7971599999999999
Region 7,2014-10-11,0.855509,0.855509
Region 8,2014-10-11,0.654219,0.654219
Region 9,2014-10-11,1.86112,1.86112
Region 10,2014-10-11,1.06759,1.06759
Region 1,2014-10-18,0.924083,0.924083
Region 2,2014-10-18,2.30625,2.30625
Region 3,2014-10-18,1.26894,1.26894
Region 4,2014-10-18,1.1256700000000002,1.1256700000000002
Region 5,2014-10-18,0.881259,0.881259
Region 6,2014-10-18,1.9330900000000002,1.9330900000000002
Region 7,2014-10-18,0.969308,0.969308
Region 8,2014-10-18,0.696669,0.696669
Region 9,2014-10-18,1.75594,1.75594
Region 10,2014-10-18,0.777402,0.777402
Region 1,2014-10-25,0.785985,0.785985
Region 2,2014-10-25,2.3166,2.3166
Region 3,2014-10-25,1.3282200000000002,1.3282200000000002
Region 4,2014-10-25,1.32159,1.32159
Region 5,2014-10-25,1.01134,1.01134
Region 6,2014-10-25,2.02657,2.02657
Region 7,2014-10-25,0.9044690000000001,0.9044690000000001
Region 8,2014-10-25,0.77018,0.77018
Region 9,2014-10-25,1.7134900000000002,1.7134900000000002
Region 10,2014-10-25,0.729107,0.729107
Region 1,2014-11-01,1.03529,1.03529
Region 2,2014-11-01,1.93681,1.93681
Region 3,2014-11-01,1.34486,1.34486
Region 4,2014-11-01,1.31158,1.31158
Region 5,2014-11-01,1.0642200000000002,1.0642200000000002
Region 6,2014-11-01,2.10772,2.10772
Region 7,2014-11-01,0.708,0.708
Region 8,2014-11-01,0.766405,0.766405
Region 9,2014-11-01,1.75748,1.75748
Region 10,2014-11-01,0.8415090000000001,0.8415090000000001
Region 1,2014-11-08,1.1770100000000001,1.1770100000000001
Region 2,2014-11-08,2.52737,2.52737
Region 3,2014-11-08,1.36456,1.36456
Region 4,2014-11-08,1.47672,1.47672
Region 5,2014-11-08,1.18259,1.18259
Region 6,2014-11-08,2.23149,2.23149
Region 7,2014-11-08,0.771349,0.771349
Region 8,2014-11-08,0.7964319999999999,0.7964319999999999
Region 9,2014-11-08,2.06486,2.06486
Region 10,2014-11-08,0.888481,0.888481
Region 1,2014-11-15,1.12824,1.12824
Region 2,2014-11-15,2.30887,2.30887
Region 3,2014-11-15,1.3548799999999999,1.3548799999999999
Region 4,2014-11-15,1.6844700000000001,1.6844700000000001
Region 5,2014-11-15,1.23456,1.23456
Region 6,2014-11-15,2.25351,2.25351
Region 7,2014-11-15,1.09371,1.09371
Region 8,2014-11-15,0.788175,0.788175
Region 9,2014-11-15,2.07612,2.07612
Region 10,2014-11-15,0.9221809999999999,0.9221809999999999
Region 1,2014-11-22,1.00111,1.00111
Region 2,2014-11-22,2.77034,2.77034
Region 3,2014-11-22,1.69956,1.69956
Region 4,2014-11-22,2.1898299999999997,2.1898299999999997
Region 5,2014-11-22,1.4692399999999999,1.4692399999999999
Region 6,2014-11-22,3.52525,3.52525
Region 7,2014-11-22,1.0239200000000002,1.0239200000000002
Region 8,2014-11-22,0.746717,0.746717
Region 9,2014-11-22,2.2446900000000003,2.2446900000000003
Region 10,2014-11-22,1.00522,1.00522
Region 1,2014-11-29,1.1402700000000001,1.1402700000000001
Region 2,2014-11-29,2.9469,2.9469
Region 3,2014-11-29,2.22858,2.22858
Region 4,2014-11-29,3.05208,3.05208
Region 5,2014-11-29,1.85963,1.85963
Region 6,2014-11-29,4.20214,4.20214
Region 7,2014-11-29,1.8416099999999997,1.8416099999999997
Region 8,2014-11-29,0.988785,0.988785
Region 9,2014-11-29,2.5211,2.5211
Region 10,2014-11-29,1.05653,1.05653
Region 1,2014-12-06,1.10299,1.10299
Region 2,2014-12-06,2.4464799999999998,2.4464799999999998
Region 3,2014-12-06,2.1379,2.1379
Region 4,2014-12-06,2.9095299999999997,2.9095299999999997
Region 5,2014-12-06,2.4079099999999998,2.4079099999999998
Region 6,2014-12-06,4.416519999999999,4.416519999999999
Region 7,2014-12-06,1.78968,1.78968
Region 8,2014-12-06,1.3198,1.3198
Region 9,2014-12-06,2.25959,2.25959
Region 10,2014-12-06,1.31247,1.31247
Region 1,2014-12-13,1.23213,1.23213
Region 2,2014-12-13,2.89594,2.89594
Region 3,2014-12-13,2.88804,2.88804
Region 4,2014-12-13,3.7880300000000005,3.7880300000000005
Region 5,2014-12-13,3.8736800000000002,3.8736800000000002
Region 6,2014-12-13,7.573289999999999,7.573289999999999
Region 7,2014-12-13,3.69204,3.69204
Region 8,2014-12-13,1.8339599999999998,1.8339599999999998
Region 9,2014-12-13,2.4367799999999997,2.4367799999999997
Region 10,2014-12-13,1.47179,1.47179
Region 1,2014-12-20,1.31102,1.31102
Region 2,2014-12-20,3.6174800000000005,3.6174800000000005
Region 3,2014-12-20,4.55031,4.55031
Region 4,2014-12-20,5.68061,5.68061
Region 5,2014-12-20,4.89175,4.89175
Region 6,2014-12-20,10.6204,10.6204
Region 7,2014-12-20,4.88784,4.88784
Region 8,2014-12-20,2.4159200000000003,2.4159200000000003
Region 9,2014-12-20,2.7927400000000002,2.7927400000000002
Region 10,2014-12-20,2.0480400000000003,2.0480400000000003
Region 1,2014-12-27,1.96586,1.96586
Region 2,2014-12-27,5.24892,5.24892
Region 3,2014-12-27,7.2754199999999996,7.2754199999999996
Region 4,2014-12-27,7.51699,7.51699
Region 5,2014-12-27,6.618180000000001,6.618180000000001
Region 6,2014-12-27,7.53666,7.53666
Region 7,2014-12-27,6.37908,6.37908
Region 8,2014-12-27,3.7839400000000003,3.7839400000000003
Region 9,2014-12-27,4.26144,4.26144
Region 10,2014-12-27,2.60812,2.60812
Region 1,2015-01-10,1.94392,1.94392
Region 2,2015-01-10,4.28873,4.28873
Region 3,2015-01-10,4.87801,4.87801
Region 4,2015-01-10,3.4563599999999997,3.4563599999999997
Region 5,2015-01-10,3.18768,3.18768
Region 6,2015-01-10,7.71853,7.71853
Region 7,2015-01-10,4.49153,4.49153
Region 8,2015-01-10,3.4045900000000002,3.4045900000000002
Region 9,2015-01-10,4.04087,4.04087
Region 10,2015-01-10,3.10944,3.10944
Region 1,2015-01-17,2.6124099999999997,2.6124099999999997
Region 2,2015-01-17,4.61791,4.61791
Region 3,2015-01-17,4.1229,4.1229
Region 4,2015-01-17,3.00525,3.00525
Region 5,2015-01-17,2.61885,2.61885
Region 6,2015-01-17,8.833680000000001,8.833680000000001
Region 7,2015-01-17,3.5907,3.5907
Region 8,2015-01-17,3.3466400000000003,3.3466400000000003
Region 9,2015-01-17,4.46735,4.46735
Region 10,2015-01-17,3.6423699999999997,3.6423699999999997
Region 1,2015-01-24,3.93773,3.93773
Region 2,2015-01-24,5.05069,5.05069
Region 3,2015-01-24,4.53899,4.53899
Region 4,2015-01-24,3.3436,3.3436
Region 5,2015-01-24,2.2566599999999997,2.2566599999999997
Region 6,2015-01-24,7.274760000000001,7.274760000000001
Region 7,2015-01-24,4.1871599999999995,4.1871599999999995
Region 8,2015-01-24,3.18808,3.18808
Region 9,2015-01-24,5.00536,5.00536
Region 10,2015-01-24,3.40026,3.40026
Region 1,2015-01-31,3.59462,3.59462
Region 2,2015-01-31,5.2279,5.2279
Region 3,2015-01-31,4.2482,4.2482
Region 4,2015-01-31,3.04968,3.04968
Region 5,2015-01-31,1.91831,1.91831
Region 6,2015-01-31,6.39277,6.39277
Region 7,2015-01-31,4.1554199999999994,4.1554199999999994
Region 8,2015-01-31,3.0139,3.0139
Region 9,2015-01-31,5.00751,5.00751
Region 10,2015-01-31,2.76483,2.76483
Region 1,2015-02-07,3.55818,3.55818
Region 2,2015-02-07,5.1719800000000005,5.1719800000000005
Region 3,2015-02-07,3.5457099999999997,3.5457099999999997
